Post_text,success
"['wiek', 'miniony', 'sobotę', 'odbyć', 'siebie', 'trzeci', 'wyścig', 'puchar', 'scirocco', 'rok', 'cup', 'raz', 'kierowca', 'ścigać', 'siebie', 'tor', 'brands', 'hatch', 'walka', 'tradycyjnie', 'zaprosić', 'legenda', 'motorsportu', 'były', 'kierowca', 'ścigać', 'siebie', 'rok', 'wiek', 'formuła', 'wśród', 'mistrz', 'świat', 'damon', 'hill', 'oraz', 'perry', 'mccarthy', 'znać', 'kiedyś', 'także', 'jaka', 'stig', 'wiek', 'piątkowy', 'trening', 'najszybszy', 'hill', 'drug', 'czas', 'zanotować', 'adam', 'gładysz', 'ojciec', 'cza', 'polak', 'pokonać', 'mistrz', 'móc', 'przekonać', 'siebie', 'wiek', 'relacja', 'tvp', 'sport', 'wiek', 'środa', 'ojciec']",9.5
"['volkswagen', 'pamiętać', 'także', 'ojciec', 'najmłodszy', 'fan', 'motoryzacja']",25.5
"['tyli', 'starczyć', 'niesamowity', 'widok']",41.125
"['dobry', 'także', 'wiek', 'czerwony']",17.0
"['model', 'koncepcyjny', 'golf', 'gti', 'black', 'dynamic', 'maska', 'koń', 'mechaniczny', 'a', 'wiek', 'środek', 'sprzęt', 'grać', 'ojciec', 'moc', 'watów', 'moc']",51.875
"['jaka', 'spokój', 'tylko', 'wiek', 'passat', 'variant', 'cza', 'wiedzieć', 'specjalnie', 'zaprojektować', 'przedni', 'szyba', 'tłumić', 'dźwięk', 'dochodzić', 'z', 'zewnątrz', 'możny', 'wiek', 'spokój', 'dać', 'ponieść', 'siebie', 'komfortowy', 'jazda']",176.375
"['ił', 'różnica', 'widzieć', 'obrazki']",175.375
"['podczas', 'tegoroczny', 'zjazd', 'grupa', 'volkswagen', 'wiek', 'worthersee', 'zaprezentować', 'oprócz', 'prezentować', 'black', 'dynamic', 'polo', 'rok', 'wrc', 'wiek', 'wersja', 'street', 'oraz', 'prototyp', 'raca', 'wersja', 'street', 'zostać', 'wyprodukować', 'wiek', 'limitować', 'liczba', 'egzemplarz', 'wiek', 'rok', 'chętny']",24.25
"['wiek', 'bagażnik', 'vw', 'passat', 'variant', 'miejsce', 'nawet', 'pies', 'i', 'kot']",17.5
"['kolejny', 'świetny', 'gadżet', 'znaleźć', 'wiek', 'sieci']",12.25
"['plan', 'wakacyjny', 'zrobić']",14.25
"['volkswagen', 'passat', 'limousine', 'alltrack', 'cza', 'variant', 'który', 'wybierać']",9.0
"['dzień', 'coraz', 'cieplejszy', 'warto', 'pomyśleć', 'ojciec', 'większy', 'ilość', 'ruchu', 'miłośnik', 'rower']",48.0
"['ciekawy', 'mieć', 'minąć', 'za', 'kierownica', 'golfa', 'gti', 'cabriolet']",13.375
"['adam', 'gładysz', 'znowu', 'podium', 'sobotni', 'wyścig', 'tor', 'redaktor', 'bull', 'ringo', 'wiek', 'spielbergu', 'przynieść', 'drugi', 'miejsce', 'emocja', 'podczas', 'weekendowy', 'runda', 'puchar', 'scirocco', 'rok', 'brakować', 'także', 'z', 'wzgląd', 'gościnny', 'udział', 'skoczki', 'narciarski', 'svena', 'hannawalda', 'andreasa', 'koflera', 'i', 'thomasa', 'morgersterna', 'zarezerwować', 'siebie', 'koniecznie', 'środowy', 'wieczór', 'relacja', 'z', 'scirocco', 'rok', 'cup', 'oda', 'wiek', 'tvp', 'sport']",7.125
"['ił', 'kilometr', 'mieć', 'za', 'siebie', 'volkswagen']",120.375
"['jaka', 'świętować', 'dzień', 'pocałunek', 'mieć', 'coś', 'specjalny', 'okazja']",10.875
"['gotowy', 'meczeć', 'rozpocząć', 'ił']",30.75
"['ogórek', 'superwagon', 'siebie', 'zgadzać', 'niech', 'klikać', 'lubić']",33.75
"['zadać', 'ił', 'garbus', 'widzieć', 'zdjęcie']",74.625
"['felga', 'scirocco', 'który', 'wybierać', 'sagitta', 'cza', 'thunder']",67.625
"['który', 'wersja', 'golfa', 'gti', 'siebie', 'podobać']",62.25
"['pamiętać', 'z', 'reklama', 'który', 'z', 'ulubić']",3.625
"['silnik', 'tsi', 'volkswagena', 'raz', 'siódmy', 'z', 'rząd', 'otrzymać', 'wyróżnić', 'international', 'engine', 'of', 'the', 'year', 'wiek', 'kategoria', 'pojemność', 'litr', 'benzynowy', 'silnik', 'z', 'dodatkowy', 'turbosprężarka', 'i', 'mechaniczny', 'kompresor', 'spotkać', 'siebie', 'z', 'uznanie', 'jury', 'jaka', 'wyjątkowo', 'mocny', 'i', 'efektywny', 'jednostka', 'napędowy', 'a', 'silnik', 'mieć', 'wiek', 'swoje', 'volkswagen']",44.375
"['kolejny', 'szansa', 'sprawdzić', 'możliwość', 'up', 'oda', 'jutro', 'niedzieli', 'wiek', 'gch', 'manhattan', 'zobaczyć', 'za', 'kierownica', 'nowy', 'up', 'wiek', 'gdański']",3.5
"['wiedzieć', 'jaka', 'dzień', 'obchodzić', 'czerwiec', 'mały', 'podpowiedź', 'zdjęcie', 'poniżej', 'wszystek', 'fan', 'model', 'klikać', 'lubić']",47.375
"['jaka', 'dawny', 'egzaminacyjny', 'zagadka', 'pytać', 'prawidłowy', 'kolejność', 'jazda', 'pojazd', 'obrazek']",342.625
"['coś', 'miłośnik', 'historyczny', 'model', 'vw']",32.875
"['anglia', 'cza', 'ukraina', 'strzelić', 'bramka']",33.875
"['jaka', 'siebie', 'podobać', 'urozmaicić', 'ogród']",53.25
"['odgadnąć', 'jaka', 'model', 'znajdywać', 'siebie', 'zdjęcie']",21.75
"['obchodzić', 'światowy', 'dzień', 'garbus', 'życzyć', 'poczciwy', 'żuczek']",84.625
"['który', 'golf', 'chętnie', 'pojechać', 'wakacje']",98.125
"['niedzielny', 'zagadka', 'prawidłowy', 'kolejność', 'jazda', 'pojazd', 'poniższy', 'obrazek']",383.125
"['jaka', 'model', 'volkswagena', 'znajdywać', 'siebie', 'zdjęcie']",162.5
"['zdecydować', 'siebie', 'zgadzać', 'ciekawy', 'naklejka', 'widzieć', 'kiedyś', 'samochód']",94.75
"['model', 'należeć', 'silnik']",88.25
"['karthoum', 'black', 'cza', 'exis', 'stp']",53.25
"['ił', 'różnica', 'znajdywać', 'siebie', 'obrazek']",202.0
"['sobotni', 'odskocznia', 'powrót', 'dzieciństwo', 'miłośnik', 'silny', 'popey', 'a']",21.5
"['golf', 'cabrio', 'cza', 'eos']",41.25
"['ghia', 'aigle', 'chcieć', 'mieść', 'taka', 'model', 'wiek', 'swoje', 'garaż']",16.0
"['który', 'jeszcze', 'widzieć', 'fantastyczny', 'spot', 'nowy', 'kampanii', 'volkswagena', 'polecać']",28.625
"['oryginalny', 'rower', 'za', 'pstryknąć', 'zrobić', 'zdjąć', 'z', 'swoje', 'volkswagenem', 'i', 'wziąć', 'udział', 'wiek', 'konkurs', 'szczegół', 'www', 'letnikonkursvw', 'plac', 'zapraszać', 'udział']",14.0
"['ił', 'volkswagen', 'mieć', 'pora']",137.875
"['chcieć', 'pojechać', 'swoje', 'volkswagen']",45.375
"['kolejny', 'niedzielny', 'zagadka', 'wiedzieć', 'robić']",171.375
"['jaka', 'raz', 'roześmiany', 'volkswagen', 'właściciel', 'czekać', 'kolejny', 'zdjęcie', 'wiek', 'konkurs', 'pokazać', 'z', 'volkswagenem', 'twarz']",22.375
"['ogórek', 'nowy', 'cza', 'star']",188.5
"['pytać', 'skierować', 'specjalnie', 'pani', 'drogi', 'pani', 'lubić', 'wiek', 'swoje', 'volkswagen']",28.5
"['karmann', 'ghia', 'coup', 'typ', 'cza', 'wiedzieć', 'z', 'który', 'rok', 'pochodzić', 'model']",46.375
"['miłośnik', 'mroźny', 'przygoda', 'który', 'móc', 'doczekać', 'siebie', 'zima', 'specjalnie', 'z', 'zdjęcie', 'zgłosić', 'wiek', 'letni', 'konkurs', 'vw', 'fotografia', 'volkswagen', 'czekać', 'końca', 'sierpnia', 'szczegół', 'HyperText_Transfer_Protocol', 'letnikonkursvw', 'plac']",9.875
"['weekend', 'wybierać', 'samochód', 'cza', 'raczy', 'rower']",31.25
"['limousine', 'variant', 'cza', 'alltrack']",56.125
"['prawidłowy', 'kolejność', 'jazda', 'pojazd', 'obrazek']",261.25
"['chętny', 'wakacyjny', 'przejażdżka', 'golf', 'gti', 'cabriolet']",23.5
"['golf', 'cza', 'golf', 'variant']",55.0
"['który', 'pojazd', 'prawidłowo', 'zaparkować']",93.875
"['z', 'volkswagen', 'wiek', 'tło', 'wiedzieć', 'z', 'film', 'pochodzić', 'screen']",25.375
"['volkswagen', 'z', 'panoramiczny', 'dach', 'taka', 'cza']",31.0
"['jechać', 'jaka', 'pierwszy', 'jaka', 'drug', 'a', 'koniec']",56.5
"['mieć', 'teraz', 'kupować', 'nowy', 'volkswagena', 'jaka', 'model', 'by', 'wybrać']",90.0
"['volkswagenem', 'wakacje', 'oto', 'z', 'zdjęcie', 'który', 'zostać', 'nadesłać', 'wiek', 'letni', 'konkurs', 'ciekawy', 'dokładnie', 'zostać', 'zrobić', 'mieć', 'jakiś', 'pomysł', 'wszystek', 'serdecznie', 'zapraszać', 'udział', 'wiek', 'konkurs', 'HyperText_Transfer_Protocol', 'www', 'letnikonkursvw', 'plac']",31.125
"['retro', 'lodówka', 'wiek', 'stylo', 'vw', 'kolejny', 'fantastyczny', 'gadżet', 'znaleźć', 'wiek', 'internet', 'jaka', 'siebie', 'podobać']",61.0
"['szybki', 'zagadka', 'fragment', 'który', 'z', 'model', 'vw', 'widoczny', 'zdjęcie']",78.0
"['gotowy', 'przejażdżka', 'dobry', 'rozpocząć', 'weekend']",5.625
"['przyjemny', 'nastroić', 'wiek', 'trakt', 'jazda', 'nowy', 'volkswagenem', 'cc', 'zapewnić', 'wyposażyć', 'wiek', 'głośnik', 'system', 'radiowy', 'rcd', 'z', 'odtwarzacz', 'płyta', 'ciąg_dalszy', 'i', 'funkcja', 'odczyt', 'plik', 'mp', 'jaka', 'istotny', 'system', 'nagłaśniać']",38.375
"['smaczny', 'zakończyć', 'niedzieli', 'prosić', 'specjalnie', 'sympatyk', 'vw']",70.0
"['scirocco', 'tylko', 'nazwa', 'model', 'volkswagena', 'ale', 'również', 'goreć', 'i', 'suchy', 'wiatr', 'ciekawy', 'cza', 'wiedzieć', 'występować']",44.5
"['gotowy', 'testo', 'vw', 'touareg', 'cza', 'poradzić', 'siebie', 'wiek', 'teren']",15.25
"['nowy', 'passat', 'alltrack', 'wymarzyć', 'samochód', 'rodzinny', 'cza', 'wiedzieć', 'całkowity', 'pojemność', 'bagażnik', 'złożyć', 'tylny', 'siedzieć']",23.25
"['który', 'z', 'system', 'wspomagać', 'kierowca', 'zastosować', 'wiek', 'nowy', 'vw', 'cc', 'podobać', 'siebie', 'asystent', 'zmiana', 'pasać', 'ruchu', 'a', 'móc', 'sygnalizować', 'pojawiać', 'siebie', 'u', 'kierowca', 'zmęczyć']",21.875
"['trudny', 'pytać', 'pan', 'widzieć', 'piękny', 'kobieta', 'jechać', 'nowiutki', 'golf', 'cabrio', 'zwracać', 'uwaga', 'wiek', 'pierwszy', 'kolejność']",62.0
"['a', 'móc', 'tost', 'wiek', 'stylo', 'vw', 'pogardzić']",117.125
"['nowy', 'passat', 'alltrack', 'połączyć', 'siła', 'i', 'bezpieczeństwo', 'doskonały', 'jazda', 'tylko', 'wiek', 'miejski', 'dżungla', 'cza', 'mieć', 'okazja', 'przetestować', 'nowoczesny', 'system', 'jazda', 'offroad', 'sądzić', 'ojciec', 'pomysł', 'wprowadzić', 'samochód', 'miejski']",17.0
"['przyzwyczaić', 'wszystek', 'zagadka', 'odpowiadać', 'szybka', 'i', 'bezbłędnie', 'powiedzieć', 'pytać', 'wiek', 'wersja', 'design', 'volkswagena', 'beetle', 'pojawiać', 'siebie', 'pewny', 'kultowy', 'garbus', 'schowek', 'przechowywać', 'przedmiot', 'służyć']",38.75
"['zdanie', 'model', 'wiek', 'rok', 'móc', 'jeździć', 'agent', 'jaka', 'model', 'przedstawiać', 'poniższy', 'zdjąć']",70.375
"['kolejny', 'testo', 'volkswagena', 'raz', 'przyszły', 'kolej', 'model', 'volkswagen', 'up', 'sprawdzić']",20.875
"['letni', 'konkurs', 'vw', 'nabierać', 'rumieniec', 'www', 'letnikonkursvw', 'plac']",26.125
"['ciekawy', 'oda', 'rok', 'mieć', 'prawo', 'jazda']",214.875
"['karmann', 'ghia', 'wszystek', 'sympatyk', 'vw', 'dobry', 'zakończyć', 'tydzień', 'praca']",54.75
"['napływać', 'coraz', 'ciekawy', 'zdjęcie', 'volkswagen', 'przedstawiać', 'kolejny', 'fotografia', 'www', 'letnikonkursvw', 'plac']",27.25
"['kolejny', 'zdjąć', 'z', 'konkurs', 'vw', 'dobry', 'zakończyć', 'weekend']",13.875
"['za', 'parę', 'dzień', 'beetle', 'sunshinetour', 'sierpnia', 'fan', 'beetle', 'z', 'cały', 'świat', 'spotkać', 'siebie', 'bałtycki', 'plaża', 'wiek', 'travem', 'nde', 'wiedzieć', 'który', 'zlot', 'typ']",16.875
"['kojarzyć', 'model']",38.875
"['volkswagen', 'amarok', 'zdecydować', 'nadawać', 'siebie', 'ekstremalny', 'przygoda']",10.75
"['chętny', 'aby', 'poszaleć', 'desce', 'surfingowy']",36.75
"['lubić', 'wiek', 'najbliższy', 'dzień', 'wiek', 'katowicach', 'taka', 'zapraszać', 'silesia', 'city', 'centra', 'między', 'a', 'sierpnia', 'móc', 'wirtualnie', 'przetestować', 'tama', 'możliwość', 'nowy', 'volkswagena', 'up']",12.25
"['volkswagen', 'the', 'beatles', 'zapewne', 'mieć', 'wśród', 'niejeden', 'fan']",23.625
"['cza', 'znać', 'początki', 'model', 'vw', 'transporter', 'kwiecień', 'rok', 'holenderski', 'importer', 'ben', 'poniedziałek', 'przechadzać', 'siebie', 'fabryka', 'volkswagena', 'widzieć', 'dziwny', 'pojazd', 'stworzyć', 'przez', 'pracownik', 'fabryka', 'wiek', 'cel', 'ułatwić', 'siebie', 'praca', 'transportować', 'ciężki', 'przedmiot', 'zainspirować', 'ciekawy', 'znalezisko', 'kilka', 'dzień', 'późno', 'kwiecień', 'brać', 'ręka', 'notatnik', 'i', 'szkicować', 'projekt', 'nowy', 'model', 'volkswagen', 'transporter', 'aż', 'strach', 'pomyśleć', 'by', 'dzień', 'przyjechać', 'fabryka', 'vw']",16.5
"['golf', 'rok', 'cza', 'scirocco', 'rok']",144.125
"['należyty', 'jakiś', 'klub', 'vw', 'klubowicz', 'ujawnić', 'siebie']",62.0
"['marzyć', 'kiedyś', 'ojciec', 'podróż', 'z', 'przyczepa', 'campingowy', 'by', 'siebie', 'wybrać']",35.25
"['carlos', 'sainz', 'juha', 'kankkunen', 'i', 'strona', 'bastien', 'ogier', 'i', 'gwiazda', 'wziąć', 'udział', 'wiek', 'pucharze', 'volkswagen', 'scirocco', 'rok', 'tor', 'wiek', 'nijaki', 'rburgring', 'który', 'odbyć', 'siebie', 'wiek', 'minąć', 'weekend', 'wszystek', 'wyścig', 'puchar', 'możny', 'oglądać', 'żywo', 'wiek', 'internet', 'strona', 'www', 'volkswagen', 'motorsport', 'coś', 'livestream', 'relacja', 'z', 'nijaki', 'rburgring', 'wyemitować', 'antena', 'tvp', 'sport', 'ojciec', 'wiek', 'piątka', 'ojciec', 'wiek', 'sobotę', 'ojciec', 'i', 'wiek', 'niedziela', 'ojciec', 'zapraszać', 'również', 'obejrzeć', 'fotorelacja', 'z', 'wydarzyć']",6.0
"['jaka', 'historyczny', 'model', 'volkswagena', 'chcieć', 'posiadać']",53.25
"['ił', 'przejechać', 'kilometr', 'mieć', 'za', 'siebie']",101.375
"['caddy', 'i', 'rok', 'chyba', 'domyślać', 'siebie', 'fundament', 'model', 'zostać', 'stworzyć']",62.375
"['konfiguracja', 'nowy', 'volkswagena', 'cc', 'by', 'wybrać', 'silnik', 'kolor', 'wyposażyć', 'HyperText_Transfer_Protocol', 'www', 'volkswagen', 'plac', 'model', 'nowy', 'cc']",20.5
"['kina', 'samochodowy', 'jaka', 'film', 'chętnie', 'obejrzeć', 'za', 'kierownica', 'swoje', 'samochód']",39.0
"['z', 'wiedzieć', 'wiek', 'czas', 'golf', 'gti', 'najnowszy', 'generacja', 'osiągać', 'prędkość', 'kilometr', 'h']",60.0
"['planować', 'jakiś', 'weekendowy', 'przygodę', 'za', 'kierownica', 'swoje', 'volkswagena']",21.125
"['zapraszać', 'galeria', 'krakowskiej', 'przez', 'cały', 'weekend', 'trwać', 'prezentacja', 'model', 'volkswagen', 'up', 'dzięki', 'specjalny', 'ekranowy', 'multimedialny', 'ojciec', 'wymiar', 'x', 'metrum', 'możny', 'odbyć', 'wirtualny', 'podrożyć', 'oraz', 'poznać', 'najważniejszy', 'cecha', 'model', 'startować']",4.5
"['który', 'kubek', 'wybierać', 'poranny', 'kawa']",68.125
"['wyobrazić', 'siebie', 'wybierać', 'siebie', 'wycieczka', 'vw', 'mieć', 'ograniczyć', 'liczba', 'bagaż', 'trzy', 'rzecz', 'zabierać', 'z', 'siebie', 'wiek', 'podrożyć']",28.125
"['witać', 'szkoło', 'cza', 'jeździć', 'szkoły', 'środek', 'transport', 'przyjemniejszy']",84.25
"['coś', 'pani', 'volkswagenowa', 'moda', 'ciążowy']",82.625
"['wczoraj', 'wiek', 'berlina', 'odbyć', 'siebie', 'premier', 'nowy', 'golfa', 'jaka', 'siebie', 'podobać', 'generacja', 'flagowy', 'model', 'volkswagena']",73.125
"['up', 'świetnie', 'radzić', 'siebie', 'wiek', 'miejski', 'dżungla', 'a', 'parkować', 'sprawiać', 'wiele', 'trudność', 'początku', 'przygody', 'z', 'prowadzić', 'samochód']",16.375
"['wiek', 'czas', 'golf', 'gti', 'najnowszy', 'generacja', 'osiągać', 'prędkość', 'kilometr', 'h']",36.375
"['taka', 'wyglądać', 'impreza', 'urodzinowy', 'najmłodszy', 'fan', 'volkswagena']",34.375
"['jaka', 'model', 'volkswagena', 'podarować', 'najlepszy', 'przyjaciel']",82.5
"['z', 'odnaleźć', 'wiele', 'różnica', 'obrazki']",81.0
"['volkswagen', 'kreatywny', 'beetle', 'cabrio', 'wiek', 'wersja', 'biedronkowej']",36.0
"['pierwszy', 'myśleć', 'vw', 'powinien', 'kolor']",38.375
"['jaka', 'model', 'volkswagena', 'kształt']",84.625
"['projektant', 'golfa', 'udać', 'siebie', 'sprawić', 'nowy', 'wersja', 'model', 'lżejszy', 'i', 'ekonomiczny', 'z', 'wiedzieć', 'ił', 'kilogram', 'mało', 'oda', 'poprzednik', 'ważyć', 'siódemka']",49.875
"['vw', 'beetle', 'wiele', 'obliczyć', 'chętny', 'podwodny', 'safari', 'wśród', 'rekin']",9.875
"['eos', 'tylko', 'nazwa', 'z', 'model', 'vw', 'ale', 'także', 'imię', 'postać', 'z', 'mitologia', 'grecki', 'wiedzieć', 'uosobienie']",23.625
"['ił', 'różnica', 'potrafić', 'znaleźć', 'obrazki']",44.5
"['znać', 'wynik', 'konkurs', 'oryginalny', 'zdjąć', 'oryginalny', 'rower', 'poniżej', 'zwycięski', 'fotografia', 'serdecznie', 'gratulować', 'pełny', 'lista', 'zwycięzca', 'dostępny', 'HyperText_Transfer_Protocol', 'letnikonkursvw', 'plac']",23.25
"['najwyższy', 'czas', 'zainteresować', 'siebie', 'entomologia', 'poniżej', 'kolekcja', 'chrząszcz', 'z', 'muzeum', 'historii', 'naturalny', 'wiek', 'cleveland', 'naukowiec', 'tenże', 'mieć', 'poczuć', 'humor']",27.75
"['zmęczyć', 'za', 'kierownica', 'ujść', 'uwaga', 'golfa', 'zamontować', 'wiek', 'system', 'zarejestrować', 'spadek', 'koncentracja', 'kierowca', 'i', 'zaalarmować', 'sekundowy', 'sygnał', 'dzięki', 'jazda', 'wiek', 'daleki', 'trasa', 'łatwiejszy', 'i', 'bezpieczniejszy', 'częsty', 'przebywać', 'samochód', 'duży', 'odległość']",33.625
"['wiek', 'golfie', 'raz', 'pierwszy', 'wprowadzić', 'możliwość', 'wybór', 'profil', 'jazda', 'wiek', 'standardowy', 'wersja', 'składać', 'siebie', 'cztery', 'program', 'eco', 'sport', 'normal', 'oraz', 'individual', 'samochód', 'wyposażyć', 'wiek', 'adaptacyjny', 'regulacja', 'zawieszenie', 'posiadać', 'także', 'program', 'comfort']",28.625
"['równonoc', 'jesienny', 'za', 'oda', 'pora', 'większy', 'część', 'doba', 'spowić', 'wiek', 'ciemność', 'jesienny', 'mrok', 'rozjaśnić', 'reflektor', 'golfa', 'z', 'opcja', 'light', 'assist', 'automatyczny', 'włączać', 'i', 'wyłączać', 'światło', 'drogowy', 'lubić', 'dynamiczny', 'doświetlać', 'zakręt']",14.0
"['kolorowy', 'sen', 'wszystek', 'fan', 'cztery', 'kółko']",36.5
"['dawny', 'zagadka', 'egzaminacyjny', 'prawidłowy', 'kolejność', 'jazda', 'pojazd', 'obrazek']",158.25
"['mieć', 'nadzieja', 'teraz', 'mieć', 'wątpliwość', 'zagadka', 'przedstawiać', 'model', 'golf', 'cza', 'golf']",23.5
"['drugi', 'część', 'zagadka', 'cza', 'teraz', 'wiedzieć']",26.5
"['pierwszy', 'część', 'zagadka', 'poznawać', 'jaka', 'model', 'volkswagena']",41.125
"['volkswagen', 'zaprezentować', 'podczas', 'targi', 'wiek', 'paryżu', 'studyjny', 'model', 'najnowszy', 'generacja', 'najsłynniejszy', 'hotelowy', 'hatch', 'a', 'rynek', 'golfa', 'gti', 'auto', 'posiadać', 'litrowy', 'silnik', 'benzynowy', 'tsi', 'z', 'bezpośredni', 'wtrysk', 'i', 'turbosprężarka', 'ojciec', 'moc', 'kilometr', 'jednostka', 'pozwolić', 'rozpędzić', 'siebie', 'golfowy', 'kilometr', 'h', 'wiek', 'strona', 'podczas', 'paryski', 'konferencja', 'prasowy', 'model', 'wzbudzić', 'olbrzymi', 'zainteresować', 'seryjny', 'model', 'zadebiutować', 'rynek', 'wiek', 'połowa', 'rok']",66.5
"['wiedzieć', 'mieszkać', 'tuaregowie']",35.75
"['dom', 'stoa', 'najnowszy', 'golf', 'jechać']",43.875
"['rodzinka', 'wiek', 'kompleta']",101.125
"['przedstawiać', 'model', 'studyjny', 'nowy', 'volkswagena', 'golfa', 'bluemotion', 'napędzać', 'nowy', 'silnik', 'tdi', 'golf', 'zużywać', 'zaledwie', 'l', 'kilometr', 'wartość', 'odpowiadać', 'emisja', 'poziom', 'gram', 'kilometr']",30.5
"['pamiętać', 'rok', 'wiek', 'który', 'dostać', 'kluczyk', 'swoje', 'pierwszy', 'volkswagena']",234.625
"['myśleć', 'model', 'buggy', 'zyskać', 'spory', 'grono', 'zwolennik', 'wiek', 'kraju']",35.0
"['vw', 'golf', 'międzynarodowy', 'salon', 'samochodowy', 'wiek', 'paryżu']",17.75
"['a', 'móc', 'vw', 'garbus', 'wiek', 'kolor', 'złoty', 'polskiej', 'jesień']",16.25
"['móc', 'wybrać', 'tylko', 'dzieło', 'sztuki', 'który', 'podziwiać', 'przez', 'cały', 'żyto', 'odwiedzić', 'www', 'onething', 'coś']",22.75
"['chris', 'de', 'burgh', 'z', 'córka', 'rosanną', 'davison', 'także', 'polubić', 'golfa']",26.75
"['drogi', 'pani', 'ulubić', 'model', 'vw']",162.25
"['koncepcyjny', 'model', 'vw', 'aqua', 'zaprojektować', 'przez', 'chiński', 'inżynier', 'pozwalać', 'poruszać', 'siebie', 'ląd', 'wodzie', 'piasku', 'cza', 'lód', 'wypad', 'nad', 'mora', 'z', 'warszawy', 'gdański', 'z', 'ominąć', 'korki', 'spływać', 'wisłą', 'zapomnieć', 'zabrać', 'kapok']",83.25
"['tenże', 'wiek', 'szkole', 'lubić', 'rysować', 'model', 'samochód']",33.75
"['poznać', 'wnęter', 'vw', 'tiguana', 'off', 'roadowa', 'konstrukcja', 'umożliwiać', 'jazda', 'wiek', 'trudny', 'teren', 'metr', 'inaczej', 'dzięki', 'systemowy', 'kontrola', 'zjazd', 'i', 'asystent', 'podjazd', 'zwiększyć', 'czułość', 'pedał', 'przyspieszyć', 'oraz', 'systemowy', 'abs']",7.75
"['różowy', 'pantera', 'myśleć', 'ojciec', 'swoje', 'beetle', 'u', 'ciekawy', 'jaka', 'kreatywny', 'czekać', 'propozycja', 'wiek', 'komentarz']",33.5
"['gotowy', 'dzisiejszy', 'meczeć', 'wiadomo', 'wszystek', 'kibicować', 'a', 'móc', 'wybrać', 'tylko', 'drużyna', 'który', 'kibicować', 'przez', 'cały', 'swój', 'żyto']",13.75
"['korzystać', 'z', 'smartfonów', 'ulubić', 'gra', 'i', 'aplikacja', 'mobilny']",7.625
"['volkswagen', 'beetle', 'prosty', 'z', 'teksasu', 'chcieć', 'siebie', 'przejechać', 'słynny', 'route']",22.5
"['jednoosobowy', 'volkswagen', 'nils', 'z', 'napęd', 'elektryczny', 'wsiadać']",44.125
"['wybierać', 'siebie', 'wieczór', 'kino', 'sprawdzić', 'wiedza', 'wiedzieć', 'z', 'film', 'pochodzić', 'kadry']",15.25
"['volkswagena', 'warto', 'mieść', 'przy', 'siebie']",60.875
"['parkować', 'spora', 'problem', 'zwłaszcza', 'wiek', 'miasto', 'jednak', 'dzięki', 'nowoczesny', 'technologia', 'możny', 'stać', 'siebie', 'łatwiejszy', 'korzystać', 'z', 'asystent', 'parkować']",29.125
"['z', 'wiedzieć', 'który', 'model', 'volkswagena', 'z', 'rok', 'taka', 'prędkościomierz']",35.75
"['vw', 'scirocco', 'dostępny', 'wyłącznie', 'z', 'silnik', 'z', 'turbodoładowanie', 'cza', 'wiedzieć', 'moc', 'czterocylindrowy', 'silnik', 'tdi', 'samochód']",47.25
"['borussia', 'dortmund', 'z', 'trzy', 'polakami', 'wiek', 'skład', 'cza', 'królewski', 'kibicować']",35.25
"['volkswagen', 'taigun', 'prototyp', 'nowy', 'suva', 'wiek', 'kompaktowy', 'formia', 'zostać', 'zaprezentować', 'podczas', 'sao', 'paulo', 'international', 'motor', 'show', 'wiek', 'brazylii', 'napędzać', 'przedni', 'oś', 'ważyć', 'kilogram', 'z', 'nowy', 'silnik', 'tsi', 'ojciec', 'pojemność', 'l', 'i', 'moc', 'kw', 'kilometr', 'bezpośredni', 'wtrysk', 'i', 'turbodoładowanie', 'przyśpieszać', 'kilometr', 'h', 'wiek', 'sekunda', 'i', 'zużywać', 'średnio', 'litr', 'paliwo', 'kilometr', 'jaka', 'siebie', 'podobać']",39.125
